Country Name,Country Code,Indicator Name,Indicator Code,Year,Quarter,Year_Quarter,Value
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2018,Q2,2018-Q2,183.0
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2018,Q3,2018-Q3,190.5
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2018,Q4,2018-Q4,198.0
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2019,Q1,2019-Q1,206.5
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2019,Q2,2019-Q2,215.0
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2019,Q3,2019-Q3,223.5
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2019,Q4,2019-Q4,232.0
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2020,Q1,2020-Q1,229.5
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2020,Q2,2020-Q2,227.0
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2020,Q3,2020-Q3,224.5
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2020,Q4,2020-Q4,222.0
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2021,Q1,2021-Q1,230.5
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2021,Q2,2021-Q2,239.0
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2021,Q3,2021-Q3,247.5
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2021,Q4,2021-Q4,256.0
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2022,Q1,2022-Q1,266.5
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2022,Q2,2022-Q2,277.0
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2022,Q3,2022-Q3,287.5
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2022,Q4,2022-Q4,298.0
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2023,Q1,2023-Q1,308.0
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2023,Q2,2023-Q2,318.0
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2023,Q3,2023-Q3,328.0
Bangladesh,BGD,Total Liabilities (USD millions),LIABILITIES,2023,Q4,2023-Q4,338.0
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2015,Q1,2015-Q1,5.544
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2015,Q2,2015-Q2,7.056
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2015,Q3,2015-Q3,5.04
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2015,Q4,2015-Q4,7.56
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2016,Q1,2016-Q1,6.71
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2016,Q2,2016-Q2,8.540000000000001
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2016,Q3,2016-Q3,6.1000000000000005
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2016,Q4,2016-Q4,9.15
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2017,Q1,2017-Q1,8.096
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2017,Q2,2017-Q2,10.304
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2017,Q3,2017-Q3,7.359999999999999
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2017,Q4,2017-Q4,11.04
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2018,Q1,2018-Q1,9.57
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2018,Q2,2018-Q2,12.180000000000001
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2018,Q3,2018-Q3,8.700000000000001
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2018,Q4,2018-Q4,13.049999999999999
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2019,Q1,2019-Q1,11.395999999999999
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2019,Q2,2019-Q2,14.504000000000001
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2019,Q3,2019-Q3,10.36
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2019,Q4,2019-Q4,15.54
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2020,Q1,2020-Q1,10.89
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2020,Q2,2020-Q2,13.860000000000001
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2020,Q3,2020-Q3,9.9
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2020,Q4,2020-Q4,14.85
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2021,Q1,2021-Q1,12.804
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2021,Q2,2021-Q2,16.296000000000003
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2021,Q3,2021-Q3,11.64
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2021,Q4,2021-Q4,17.46
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2022,Q1,2022-Q1,15.07
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2022,Q2,2022-Q2,19.180000000000003
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2022,Q3,2022-Q3,13.700000000000001
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2022,Q4,2022-Q4,20.55
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2023,Q1,2023-Q1,17.204
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2023,Q2,2023-Q2,21.896000000000004
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2023,Q3,2023-Q3,15.64
Bangladesh,BGD,Financial Revenue (USD millions),FIN_REV,2023,Q4,2023-Q4,23.46
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2015,Q1,2015-Q1,5.327999999999999
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2015,Q2,2015-Q2,5.772
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2015,Q3,2015-Q3,5.106
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2015,Q4,2015-Q4,5.994
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2016,Q1,2016-Q1,6.192
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2016,Q2,2016-Q2,6.708
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2016,Q3,2016-Q3,5.934
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2016,Q4,2016-Q4,6.966000000000001
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2017,Q1,2017-Q1,7.008
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2017,Q2,2017-Q2,7.592
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2017,Q3,2017-Q3,6.716
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2017,Q4,2017-Q4,7.884
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2018,Q1,2018-Q1,7.871999999999999
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2018,Q2,2018-Q2,8.527999999999999
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2018,Q3,2018-Q3,7.544
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2018,Q4,2018-Q4,8.856
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2019,Q1,2019-Q1,9.0
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2019,Q2,2019-Q2,9.75
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2019,Q3,2019-Q3,8.625
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2019,Q4,2019-Q4,10.125
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2020,Q1,2020-Q1,10.031999999999998
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2020,Q2,2020-Q2,10.868
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2020,Q3,2020-Q3,9.613999999999999
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2020,Q4,2020-Q4,11.286
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2021,Q1,2021-Q1,10.848
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2021,Q2,2021-Q2,11.752
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2021,Q3,2021-Q3,10.396
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2021,Q4,2021-Q4,12.204000000000002
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2022,Q1,2022-Q1,11.951999999999998
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2022,Q2,2022-Q2,12.948
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2022,Q3,2022-Q3,11.454
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2022,Q4,2022-Q4,13.446
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2023,Q1,2023-Q1,13.08
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2023,Q2,2023-Q2,14.17
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2023,Q3,2023-Q3,12.535
Bangladesh,BGD,Operating Expenses (USD millions),OP_EXP,2023,Q4,2023-Q4,14.715000000000002
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2015,Q1,2015-Q1,2.625
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2015,Q2,2015-Q2,2.625
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2015,Q3,2015-Q3,2.625
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2015,Q4,2015-Q4,2.625
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2016,Q1,2016-Q1,2.95
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2016,Q2,2016-Q2,2.95
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2016,Q3,2016-Q3,2.95
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2016,Q4,2016-Q4,2.95
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2017,Q1,2017-Q1,3.375
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2017,Q2,2017-Q2,3.375
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2017,Q3,2017-Q3,3.375
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2017,Q4,2017-Q4,3.375
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2018,Q1,2018-Q1,3.95
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2018,Q2,2018-Q2,3.95
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2018,Q3,2018-Q3,3.95
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2018,Q4,2018-Q4,3.95
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2019,Q1,2019-Q1,4.625
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2019,Q2,2019-Q2,4.625
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2019,Q3,2019-Q3,4.625
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2019,Q4,2019-Q4,4.625
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2020,Q1,2020-Q1,4.3
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2020,Q2,2020-Q2,4.3
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2020,Q3,2020-Q3,4.3
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2020,Q4,2020-Q4,4.3
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2021,Q1,2021-Q1,5.05
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2021,Q2,2021-Q2,5.05
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2021,Q3,2021-Q3,5.05
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2021,Q4,2021-Q4,5.05
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2022,Q1,2022-Q1,5.875
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2022,Q2,2022-Q2,5.875
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2022,Q3,2022-Q3,5.875
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2022,Q4,2022-Q4,5.875
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2023,Q1,2023-Q1,6.55
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2023,Q2,2023-Q2,6.55
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2023,Q3,2023-Q3,6.55
Colombia,COL,Cash and Cash Equivalents (USD millions),CASH,2023,Q4,2023-Q4,6.55
Colombia,COL,Current Ratio (%),CR,2015,Q1,2015-Q1,158.1
Colombia,COL,Current Ratio (%),CR,2015,Q2,2015-Q2,151.9
Colombia,COL,Current Ratio (%),CR,2015,Q3,2015-Q3,150.35
Colombia,COL,Current Ratio (%),CR,2015,Q4,2015-Q4,159.65
Colombia,COL,Current Ratio (%),CR,2016,Q1,2016-Q1,165.24
Colombia,COL,Current Ratio (%),CR,2016,Q2,2016-Q2,158.76
Colombia,COL,Current Ratio (%),CR,2016,Q3,2016-Q3,157.14
Colombia,COL,Current Ratio (%),CR,2016,Q4,2016-Q4,166.86
Colombia,COL,Current Ratio (%),CR,2017,Q1,2017-Q1,171.36
Colombia,COL,Current Ratio (%),CR,2017,Q2,2017-Q2,164.64
Colombia,COL,Current Ratio (%),CR,2017,Q3,2017-Q3,162.96
Colombia,COL,Current Ratio (%),CR,2017,Q4,2017-Q4,173.04
Colombia,COL,Current Ratio (%),CR,2018,Q1,2018-Q1,178.5
Colombia,COL,Current Ratio (%),CR,2018,Q2,2018-Q2,171.5
Colombia,COL,Current Ratio (%),CR,2018,Q3,2018-Q3,169.75
Colombia,COL,Current Ratio (%),CR,2018,Q4,2018-Q4,180.25
Colombia,COL,Current Ratio (%),CR,2019,Q1,2019-Q1,185.64000000000001
Colombia,COL,Current Ratio (%),CR,2019,Q2,2019-Q2,178.35999999999999
Colombia,COL,Current Ratio (%),CR,2019,Q3,2019-Q3,176.54
Colombia,COL,Current Ratio (%),CR,2019,Q4,2019-Q4,187.46
Colombia,COL,Current Ratio (%),CR,2020,Q1,2020-Q1,168.3
Colombia,COL,Current Ratio (%),CR,2020,Q2,2020-Q2,161.7
Colombia,COL,Current Ratio (%),CR,2020,Q3,2020-Q3,160.04999999999998
Colombia,COL,Current Ratio (%),CR,2020,Q4,2020-Q4,169.95000000000002
Colombia,COL,Current Ratio (%),CR,2021,Q1,2021-Q1,181.56
Colombia,COL,Current Ratio (%),CR,2021,Q2,2021-Q2,174.44
Colombia,COL,Current Ratio (%),CR,2021,Q3,2021-Q3,172.66
Colombia,COL,Current Ratio (%),CR,2021,Q4,2021-Q4,183.34
Colombia,COL,Current Ratio (%),CR,2022,Q1,2022-Q1,188.70000000000002
Colombia,COL,Current Ratio (%),CR,2022,Q2,2022-Q2,181.29999999999998
Colombia,COL,Current Ratio (%),CR,2022,Q3,2022-Q3,179.45
Colombia,COL,Current Ratio (%),CR,2022,Q4,2022-Q4,190.55
Colombia,COL,Current Ratio (%),CR,2023,Q1,2023-Q1,195.84
Colombia,COL,Current Ratio (%),CR,2023,Q2,2023-Q2,188.16
Colombia,COL,Current Ratio (%),CR,2023,Q3,2023-Q3,186.24
Colombia,COL,Current Ratio (%),CR,2023,Q4,2023-Q4,197.76
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2015,Q1,2015-Q1,125.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2015,Q2,2015-Q2,125.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2015,Q3,2015-Q3,125.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2015,Q4,2015-Q4,125.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2016,Q1,2016-Q1,130.75
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2016,Q2,2016-Q2,136.5
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2016,Q3,2016-Q3,142.25
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2016,Q4,2016-Q4,148.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2017,Q1,2017-Q1,154.75
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2017,Q2,2017-Q2,161.5
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2017,Q3,2017-Q3,168.25
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2017,Q4,2017-Q4,175.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2018,Q1,2018-Q1,182.5
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2018,Q2,2018-Q2,190.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2018,Q3,2018-Q3,197.5
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2018,Q4,2018-Q4,205.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2019,Q1,2019-Q1,214.25
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2019,Q2,2019-Q2,223.5
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2019,Q3,2019-Q3,232.75
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2019,Q4,2019-Q4,242.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2020,Q1,2020-Q1,239.5
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2020,Q2,2020-Q2,237.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2020,Q3,2020-Q3,234.5
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2020,Q4,2020-Q4,232.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2021,Q1,2021-Q1,241.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2021,Q2,2021-Q2,250.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2021,Q3,2021-Q3,259.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2021,Q4,2021-Q4,268.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2022,Q1,2022-Q1,279.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2022,Q2,2022-Q2,290.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2022,Q3,2022-Q3,301.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2022,Q4,2022-Q4,312.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2023,Q1,2023-Q1,322.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2023,Q2,2023-Q2,332.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2023,Q3,2023-Q3,342.0
Colombia,COL,Gross Loan Portfolio (USD millions),GLP,2023,Q4,2023-Q4,352.0
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2015,Q1,2015-Q1,5.2
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2015,Q2,2015-Q2,5.2
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2015,Q3,2015-Q3,5.2
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2015,Q4,2015-Q4,5.2
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2016,Q1,2016-Q1,5.125
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2016,Q2,2016-Q2,5.050000000000001
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2016,Q3,2016-Q3,4.9750000000000005
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2016,Q4,2016-Q4,4.9
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2017,Q1,2017-Q1,4.825
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2017,Q2,2017-Q2,4.75
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2017,Q3,2017-Q3,4.675
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2017,Q4,2017-Q4,4.6
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2018,Q1,2018-Q1,4.5249999999999995
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2018,Q2,2018-Q2,4.449999999999999
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2018,Q3,2018-Q3,4.375
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2018,Q4,2018-Q4,4.3
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2019,Q1,2019-Q1,4.225
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2019,Q2,2019-Q2,4.15
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2019,Q3,2019-Q3,4.075
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2019,Q4,2019-Q4,4.0
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2020,Q1,2020-Q1,4.8
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2020,Q2,2020-Q2,5.6
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2020,Q3,2020-Q3,6.4
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2020,Q4,2020-Q4,7.2
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2021,Q1,2021-Q1,6.875
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2021,Q2,2021-Q2,6.550000000000001
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2021,Q3,2021-Q3,6.2250000000000005
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2021,Q4,2021-Q4,5.9
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2022,Q1,2022-Q1,5.675000000000001
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2022,Q2,2022-Q2,5.45
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2022,Q3,2022-Q3,5.225
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2022,Q4,2022-Q4,5.0
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2023,Q1,2023-Q1,4.875
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2023,Q2,2023-Q2,4.75
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2023,Q3,2023-Q3,4.625
Colombia,COL,Portfolio at Risk > 30 days (%),PAR30,2023,Q4,2023-Q4,4.5
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2015,Q1,2015-Q1,1.9
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2015,Q2,2015-Q2,1.9
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2015,Q3,2015-Q3,1.9
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2015,Q4,2015-Q4,1.9
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2016,Q1,2016-Q1,1.8499999999999999
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2016,Q2,2016-Q2,1.7999999999999998
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2016,Q3,2016-Q3,1.75
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2016,Q4,2016-Q4,1.7
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2017,Q1,2017-Q1,1.65
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2017,Q2,2017-Q2,1.6
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2017,Q3,2017-Q3,1.55
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2017,Q4,2017-Q4,1.5
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2018,Q1,2018-Q1,1.45
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2018,Q2,2018-Q2,1.4
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2018,Q3,2018-Q3,1.35
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2018,Q4,2018-Q4,1.3
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2019,Q1,2019-Q1,1.275
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2019,Q2,2019-Q2,1.25
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2019,Q3,2019-Q3,1.225
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2019,Q4,2019-Q4,1.2
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2020,Q1,2020-Q1,1.75
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2020,Q2,2020-Q2,2.3
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2020,Q3,2020-Q3,2.85
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2020,Q4,2020-Q4,3.4
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2021,Q1,2021-Q1,3.225
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2021,Q2,2021-Q2,3.05
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2021,Q3,2021-Q3,2.875
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2021,Q4,2021-Q4,2.7
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2022,Q1,2022-Q1,2.5250000000000004
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2022,Q2,2022-Q2,2.35
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2022,Q3,2022-Q3,2.175
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2022,Q4,2022-Q4,2.0
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2023,Q1,2023-Q1,1.9
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2023,Q2,2023-Q2,1.8
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2023,Q3,2023-Q3,1.7000000000000002
Colombia,COL,Portfolio at Risk > 90 days (%),PAR90,2023,Q4,2023-Q4,1.6
Colombia,COL,Operating Self-Sufficiency (%),OSS,2015,Q1,2015-Q1,116.28
Colombia,COL,Operating Self-Sufficiency (%),OSS,2015,Q2,2015-Q2,111.72
Colombia,COL,Operating Self-Sufficiency (%),OSS,2015,Q3,2015-Q3,110.58
Colombia,COL,Operating Self-Sufficiency (%),OSS,2015,Q4,2015-Q4,117.42
Colombia,COL,Operating Self-Sufficiency (%),OSS,2016,Q1,2016-Q1,122.4
Colombia,COL,Operating Self-Sufficiency (%),OSS,2016,Q2,2016-Q2,117.6
Colombia,COL,Operating Self-Sufficiency (%),OSS,2016,Q3,2016-Q3,116.39999999999999
Colombia,COL,Operating Self-Sufficiency (%),OSS,2016,Q4,2016-Q4,123.60000000000001
Colombia,COL,Operating Self-Sufficiency (%),OSS,2017,Q1,2017-Q1,128.52
Colombia,COL,Operating Self-Sufficiency (%),OSS,2017,Q2,2017-Q2,123.48
Colombia,COL,Operating Self-Sufficiency (%),OSS,2017,Q3,2017-Q3,122.22
Colombia,COL,Operating Self-Sufficiency (%),OSS,2017,Q4,2017-Q4,129.78
Colombia,COL,Operating Self-Sufficiency (%),OSS,2018,Q1,2018-Q1,134.64000000000001
Colombia,COL,Operating Self-Sufficiency (%),OSS,2018,Q2,2018-Q2,129.35999999999999
Colombia,COL,Operating Self-Sufficiency (%),OSS,2018,Q3,2018-Q3,128.04
Colombia,COL,Operating Self-Sufficiency (%),OSS,2018,Q4,2018-Q4,135.96
Colombia,COL,Operating Self-Sufficiency (%),OSS,2019,Q1,2019-Q1,140.76
Colombia,COL,Operating Self-Sufficiency (%),OSS,2019,Q2,2019-Q2,135.24
